tick,temperature,pressure
3311647,4028,43732
3311660,4028,43735
3311673,4030,43742
3311686,4032,43741
3311699,4033,43742
3311712,4033,43748
3311725,4035,43744
3311738,4037,43745
3311752,4035,43746
3311765,4039,43748
3311786,4035,43747
3311803,4033,43751
3311820,4035,43757
3311834,4033,43748
3311852,4033,43750
3311869,4033,43760
3311883,4033,43761
3311926,4025,43761
3311939,4028,43764
3311954,4028,43761
3311967,4030,43761
3311980,4030,43759
3311993,4032,43768
3312006,4033,43772
3312021,4032,43768
3312038,4032,43768
3312055,4032,43771
3312072,4032,43775
3312085,4032,43771
3312105,4032,43773
3312129,4028,43777
3312143,4028,43771
3312156,4030,43773
3312171,4032,43783
3312184,4032,43779
3312198,4032,43777
3312211,4033,43777
3312226,4033,43777
3312239,4033,43782
3312254,4035,43785
3312302,4023,43784
3312319,4023,43786
3312338,4023,43784
3312353,4023,43788
3312370,4025,43792
3312387,4023,43793
3312400,4025,43793
3312413,4027,43802
3312426,4027,43793
3312439,4028,43793
3312454,4028,43796
3312467,4030,43799
3312480,4032,43797
3312493,4032,43799
3312506,4032,43805
3312525,4030,43797
3312544,4030,43800
3312561,4030,43805
3312574,4030,43805
3312591,4028,43797
3312609,4028,43798
3312623,4028,43804
3312667,4020,43803
3312680,4023,43800
3312693,4023,43806
3312706,4025,43795
3312719,4025,43805
3312732,4025,43814
3312745,4027,43806
3312759,4028,43806
3312776,4028,43810
3312793,4027,43806
3312811,4027,43812
3312825,4027,43817
3312846,4025,43815
3312864,4025,43820
3312877,4025,43811
3312890,4027,43811
3312903,4027,43815
3312916,4028,43821
3312931,4028,43818
3312944,4028,43821
3312959,4028,43824
3312972,4030,43820
3312985,4030,43826
3313002,4030,43816
3313049,4018,43820
3313066,4020,43825
3313081,4020,43825
3313099,4020,43826
3313117,4020,43833
3313131,4020,43832
3313144,4022,43827
3313157,4023,43822
3313170,4023,43826
3313184,4025,43836
3313197,4025,43834
3313210,4027,43833
3313223,4027,43826
3313236,4028,43842
3313256,4027,43831
3313273,4025,43831
3313290,4025,43835
3313303,4027,43833
3313320,4027,43838
3313337,4025,43833
3313356,4023,43838
3313369,4025,43838
3313412,4017,43835
3313425,4018,43843
3313440,4020,43844
3313455,4018,43842
3313468,4022,43839
3313485,4022,43836
3313502,4020,43838
3313519,4020,43839
3313532,4022,43840
3313549,4022,43837
3313566,4022,43838
3313579,4022,43843
3313594,4023,43846
3313607,4023,43841
3313620,4025,43846
3313636,4023,43844
3313649,4025,43846
3313663,4027,43847
3313676,4027,43850
3313689,4027,43846
3313707,4027,43852
3313725,4025,43850
3313742,4025,43850
3313786,4017,43847
3313803,4017,43851
3313820,4017,43851
3313833,4018,43855
3313847,4020,43857
3313862,4020,43855
3313875,4022,43856
3313892,4020,43859
3313905,4022,43856
3313918,4023,43862
3313931,4023,43854
3313944,4025,43857
3313963,4023,43854
3313980,4023,43858
3313997,4023,43861
3314010,4025,43864
3314027,4023,43861
3314044,4023,43863
3314057,4023,43867
3314070,4025,43867
3314085,4025,43866
3314100,4025,43869
3314113,4027,43873
3314157,4017,43875
3314175,4017,43874
3314192,4017,43876
3314209,4018,43882
3314224,4018,43879
3314241,4018,43883
3314258,4018,43877
3314271,4022,43885
3314284,4022,43884
3314297,4023,43882
3314310,4023,43884
3314325,4025,43886
3314338,4025,43882
3314351,4025,43886
3314365,4025,43895
3314378,4027,43888
3314400,4025,43892
3314417,4025,43893
3314434,4023,43893
3314448,4025,43900
3314467,4023,43897
3314484,4023,43902
3314527,4015,43908
3314540,4015,43907
3314553,4017,43909
3314568,4018,43908
3314581,4020,43909
3314594,4022,43909
3314607,4022,43907
3314620,4023,43913
3314635,4025,43915
3314652,4023,43912
3314669,4023,43917
3314686,4022,43911
3314699,4023,43914
3314716,4023,43917
3314733,4023,43920
3314748,4025,43923
3314761,4023,43923
3314778,4023,43923
3314791,4025,43926
3314804,4027,43928
3314817,4027,43930
3314830,4028,43937
3314843,4028,43938
3314857,4030,43939
3314905,4018,43932
3314922,4018,43936
3314941,4018,43929
3314956,4020,43934
3314973,4020,43947
3314990,4018,43937
3315003,4020,43938
3315016,4020,43936
3315031,4020,43940
3315044,4023,43941
3315057,4023,43948
3315072,4025,43947
3315085,4025,43947
3315098,4025,43950
3315111,4027,43946
3315128,4027,43945
3315147,4025,43955
3315164,4025,43957
3315179,4025,43958
3315196,4025,43954
3315213,4025,43957
3315227,4023,43955
3315270,4017,43957
3315283,4018,43957
3315296,4020,43960
3315310,4020,43960
3315323,4022,43959
3315336,4022,43962
3315349,4025,43967
3315362,4025,43969
3315381,4023,43960
3315398,4022,43963
3315416,4023,43970
3315430,4023,43968
3315452,4022,43968
3315470,4022,43967
3315483,4022,43969
3315496,4023,43964
3315509,4025,43973
3315522,4025,43978
3315535,4025,43975
3315548,4027,43973
3315561,4027,43977
3315576,4028,43978
3315589,4028,43981
3315607,4027,43980
3315654,4015,43982
3315671,4018,43989
3315686,4017,43982
3315703,4018,43986
3315721,4017,43979
3315736,4018,43985
3315749,4020,43983
3315762,4020,43982
3315776,4020,43987
3315789,4023,43993
3315802,4023,43992
3315815,4027,43991
3315828,4025,43990
3315841,4027,43992
3315859,4025,43992
3315878,4025,43992
3315895,4022,43990
3315908,4025,43999
3315926,4023,43996
3315943,4023,44000
3315960,4023,44006
3315975,4022,44001
3316018,4017,44002
3316031,4017,44004
3316044,4018,44004
3316059,4020,44000
3316074,4018,44007
3316092,4018,44007
3316109,4018,44003
3316126,4020,44004
3316139,4020,44010
3316157,4018,44011
3316174,4017,44007
3316187,4018,44012
3316204,4020,44011
3316217,4020,44014
3316230,4022,44019
3316243,4023,44020
3316256,4023,44022
3316269,4025,44023
3316282,4025,44029
3316295,4023,44026
3316320,4023,44030
3316340,4022,44032
3316357,4020,44032
3316401,4010,44027
3316419,4013,44038
3316438,4012,44036
3316451,4012,44034
3316464,4015,44039
3316479,4015,44038
3316492,4017,44042
3316510,4017,44045
3316523,4015,44035
3316536,4018,44042
3316549,4020,44043
3316562,4022,44044
3316581,4018,44053
3316598,4018,44052
3316615,4018,44048
3316628,4020,44052
3316646,4020,44055
3316663,4017,44053
3316676,4020,44053
3316691,4020,44053
3316704,4020,44057
3316720,4022,44056
3316733,4023,44065
3316776,4012,44059
3316795,4013,44060
3316812,4015,44059
3316829,4012,44058
3316842,4013,44060
3316860,4013,44060
3316877,4013,44059
3316892,4015,44062
3316905,4017,44063
3316918,4017,44067
3316931,4018,44064
3316944,4018,44070
3316957,4020,44068
3316972,4020,44068
3316985,4020,44068
3316998,4022,44068
3317020,4020,44069
3317037,4018,44065
3317054,4020,44068
3317067,4020,44062
3317086,4017,44068
3317103,4018,44071
3317148,4008,44073
3317161,4010,44074
3317174,4013,44075
3317187,4012,44071
3317200,4015,44074
3317213,4015,44067
3317226,4017,44074
3317239,4018,44070
3317255,4018,44073
3317272,4018,44077
3317289,4017,44072
3317308,4015,44075
3317321,4017,44074
3317340,4017,44076
3317357,4017,44076
3317370,4017,44075
3317385,4017,44074
3317398,4018,44072
3317411,4018,44074
3317424,4020,44073
3317437,4020,44076
3317450,4022,44079
3317463,4023,44079
3317478,4022,44080
3317525,4010,44083
3317542,4012,44087
3317561,4012,44085
3317574,4013,44086
3317593,4013,44085
3317610,4012,44087
3317623,4012,44088
3317636,4015,44091
3317649,4017,44100
3317664,4015,44095
3317677,4017,44094
3317690,4018,44096
3317703,4018,44092
3317716,4018,44093
3317729,4022,44098
3317747,4020,44098
3317766,4020,44102
3317783,4018,44099
3317798,4018,44098
3317818,4017,44102
3317835,4017,44108
3317849,4017,44109
3317893,4008,44110
3317906,4010,44107
3317919,4012,44113
3317932,4013,44115
3317945,4015,44114
3317958,4015,44109
3317971,4017,44114
3317986,4017,44112
3318004,4017,44116
3318021,4017,44117
3318038,4015,44117
3318051,4017,44119
3318073,4015,44117
3318092,4015,44118
3318106,4015,44119
3318119,4017,44119
3318132,4017,44121
3318145,4018,44128
3318158,4018,44127
3318171,4020,44124
3318184,4022,44125
3318197,4022,44123
3318210,4022,44129
3318233,4020,44128
3318281,4010,44129
3318298,4010,44129
3318313,4010,44128
3318331,4010,44129
3318348,4010,44132
3318361,4013,44137
3318374,4013,44135
3318389,4013,44137
3318402,4015,44137
3318415,4017,44139
3318428,4017,44136
3318441,4018,44133
3318454,4018,44140
3318467,4020,44139
3318485,4018,44139
3318504,4018,44136
3318521,4017,44139
3318534,4018,44138
3318551,4018,44140
3318569,4017,44142
3318586,4018,44145
3318601,4017,44146
3318644,4008,44147
3318657,4010,44147
3318670,4013,44152
3318683,4013,44152
3318696,4013,44152
3318713,4015,44152
3318730,4013,44151
3318747,4013,44155
3318760,4013,44156
3318777,4015,44153
3318794,4015,44157
3318809,4015,44157
3318824,4017,44160
3318837,4017,44164
3318852,4015,44160
3318865,4018,44163
3318878,4018,44158
3318892,4018,44161
3318905,4020,44167
3318918,4020,44164
3318935,4020,44166
3318952,4020,44170
3318969,4018,44175
3318983,4020,44171
3319031,4008,44174
3319048,4010,44173
3319061,4010,44178
3319074,4012,44175
3319087,4013,44180
3319102,4013,44180
3319119,4013,44176
3319132,4015,44182
3319145,4015,44184
3319158,4017,44185
3319171,4018,44189
3319188,4017,44184
3319207,4017,44188
3319224,4013,44190
3319237,4017,44188
3319256,4015,44188
3319273,4015,44192
3319286,4017,44190
3319299,4018,44193
3319312,4018,44192
3319327,4018,44191
3319340,4018,44199
3319355,4018,44194
3319401,4008,44195
3319418,4010,44202
3319435,4010,44195
3319452,4008,44197
3319465,4012,44201
3319482,4012,44201
3319500,4010,44200
3319513,4012,44201
3319526,4013,44206
3319539,4013,44202
3319552,4015,44204
3319565,4017,44198
3319578,4017,44205
3319591,4018,44199
3319606,4017,44206
3319623,4017,44206
3319640,4017,44202
3319657,4017,44210
3319674,4015,44207
3319688,4017,44212
3319705,4015,44200
3319722,4015,44214
3319736,4015,44216
3319780,4007,44213
3319793,4008,44208
3319807,4010,44214
3319820,4010,44214
3319833,4012,44212
3319846,4013,44218
3319861,4012,44213
3319874,4013,44209
3319892,4013,44217
3319909,4013,44218
3319926,4013,44216
3319939,4012,44218
3319956,4012,44223
3319973,4013,44226
3319986,4013,44224
3319999,4015,44226
3320014,4013,44219
3320027,4015,44228
3320040,4017,44226
3320053,4017,44228
3320066,4018,44233
3320079,4020,44231
3320092,4020,44239
3320111,4018,44233
3320162,4007,44237
3320179,4005,44236
3320192,4008,44241
3320209,4008,44240
3320227,4007,44243
3320241,4008,44246
3320254,4010,44242
3320267,4012,44240
3320280,4013,44250
3320293,4013,44244
3320306,4013,44245
3320319,4015,44251
3320332,4015,44253
3320345,4017,44254
3320365,4015,44256
3320382,4013,44253
3320400,4015,44257
3320413,4015,44260
3320430,4015,44262
3320447,4013,44262
3320460,4017,44267
3320475,4015,44268
3320488,4013,44266
3320532,4007,44265
3320545,4008,44268
3320558,4008,44276
3320571,4010,44269
3320590,4008,44270
3320607,4010,44276
3320625,4010,44273
3320638,4010,44278
3320655,4010,44283
3320676,4010,44280
3320689,4010,44275
3320702,4012,44279
3320715,4012,44283
3320728,4012,44276
3320741,4015,44279
3320756,4015,44282
3320769,4017,44286
3320782,4017,44289
3320795,4017,44287
3320813,4017,44288
3320830,4015,44292
3320847,4015,44293
3320861,4015,44300
3320911,4005,44303
3320928,4005,44304
3320941,4007,44301
3320954,4008,44303
3320967,4010,44307
3320980,4010,44315
3320993,4012,44310
3321006,4013,44314
3321021,4012,44311
3321034,4015,44315
3321047,4015,44312
3321064,4015,44320
3321081,4015,44320
3321100,4012,44318
3321115,4013,44324
3321132,4013,44326
3321149,4012,44325
3321162,4013,44328
3321179,4013,44325
3321192,4013,44326
3321205,4013,44318
3321218,4015,44325
3321231,4017,44326
3321274,4008,44334
3321293,4007,44332
3321310,4007,44328
3321327,4007,44336
3321340,4008,44330
3321355,4008,44331
3321374,4008,44332
3321387,4010,44329
3321400,4010,44337
3321417,4010,44333
3321430,4012,44330
3321443,4012,44336
3321456,4013,44336
3321469,4015,44336
3321482,4015,44338
3321495,4017,44342
3321514,4015,44337
3321531,4015,44344
3321548,4013,44339
3321562,4015,44341
3321579,4013,44344
3321596,4013,44341
3321610,4013,44335
3321654,4005,44349
3321667,4007,44347
3321680,4007,44333
3321693,4008,44343
3321710,4008,44343
3321725,4008,44349
3321738,4010,44352
3321751,4012,44345
3321768,4012,44353
3321785,4010,44345
3321802,4010,44352
3321815,4012,44357
3321834,4012,44357
3321851,4010,44362
3321864,4012,44362
3321877,4012,44361
3321890,4013,44365
3321903,4015,44361
3321920,4013,44359
3321933,4013,44365
3321946,4015,44361
3321961,4015,44366
3321974,4015,44363
3321992,4015,44363
3322040,4003,44358
3322057,4003,44358
3322070,4007,44363
3322087,4005,44359
3322104,4005,44355
3322119,4007,44360
3322132,4007,44361
3322145,4008,44353
3322158,4008,44349
3322171,4010,44355
3322184,4010,44350
3322197,4012,44345
3322215,4012,44355
3322228,4012,44358
3322245,4010,44356
3322262,4012,44359
3322279,4010,44354
3322292,4012,44354
3322309,4010,44361
3322326,4010,44354
3322339,4010,44356
3322354,4012,44359
3322369,4012,44357
3322412,4002,44365
3322429,4002,44355
3322442,4003,44360
3322462,4003,44361
3322479,4002,44362
3322496,4003,44365
3322509,4003,44366
3322528,4003,44369
3322545,4003,44367
3322559,4003,44375
3322572,4005,44375
3322585,4007,44370
3322598,4007,44374
3322611,4008,44381
3322626,4008,44384
3322639,4010,44383
3322655,4010,44385
3322668,4012,44392
3322686,4010,44394
3322705,4008,44395
3322722,4008,44394
3322737,4008,44397
3322784,3998,44400
3322801,4000,44404
3322814,4002,44405
3322829,4002,44404
3322842,4003,44414
3322855,4005,44418
3322868,4007,44417
3322881,4008,44418
3322894,4010,44422
3322907,4010,44422
3322920,4010,44425
3322939,4008,44428
3322956,4010,44439
3322975,4007,44441
3322990,4008,44439
3323008,4007,44447
3323026,4007,44449
3323039,4008,44454
3323052,4010,44459
3323065,4010,44457
3323078,4012,44464
3323091,4012,44457
3323104,4013,44469
3323148,4003,44464
3323166,4003,44471
3323183,4003,44472
3323200,4003,44470
3323213,4005,44472
3323231,4005,44469
3323248,4005,44477
3323261,4005,44478
3323279,4007,44481
3323292,4007,44478
3323305,4008,44481
3323319,4008,44480
3323332,4010,44486
3323345,4010,44486
3323361,4010,44483
3323375,4010,44487
3323393,4010,44484
3323410,4010,44486
3323428,4008,44484
3323441,4010,44491
3323459,4008,44483
3323476,4008,44490
3323519,4002,44490
3323534,4000,44494
3323547,4003,44486
3323560,4003,44486
3323573,4007,44492
3323586,4007,44493
3323599,4008,44490
3323612,4008,44487
3323627,4008,44493
3323645,4007,44488
3323662,4007,44501
3323679,4008,44491
3323692,4008,44496
3323710,4008,44503
3323727,4008,44492
3323740,4010,44501
3323753,4008,44494
3323766,4010,44497
3323784,4010,44497
3323797,4010,44499
3323810,4012,44503
3323823,4012,44508
3323837,4012,44509
3323850,4013,44512
3323897,4002,44515
3323915,4002,44518
3323935,4002,44511
3323949,4002,44516
3323967,4002,44523
3323984,4003,44523
3323997,4003,44524
3324010,4005,44523
3324026,4005,44517
3324041,4005,44524
3324054,4008,44522
3324070,4007,44521
3324083,4007,44520
3324096,4008,44524
3324109,4008,44527
3324127,4008,44525
3324146,4008,44538
3324163,4007,44525
3324176,4008,44534
3324194,4007,44524
3324211,4007,44522
3324225,4007,44530
3324268,3998,44524
3324281,4000,44525
3324296,4000,44523
3324309,4002,44522
3324327,4000,44531
3324340,4002,44519
3324353,4003,44519
3324366,4005,44517
3324385,4003,44516
3324402,4003,44515
3324419,4003,44521
3324433,4002,44516
3324452,4002,44511
3324469,4002,44504
3324482,4003,44514
3324495,4003,44508
3324508,4003,44512
3324521,4007,44514
3324538,4005,44510
3324551,4007,44516
3324564,4007,44515
3324577,4007,44516
3324590,4008,44517
3324638,3997,44506
3324655,3998,44508
3324672,3997,44506
3324685,3998,44503
3324703,3998,44509
3324720,4000,44510
3324733,4000,44508
3324746,4002,44511
3324763,4002,44516
3324776,4002,44521
3324789,4003,44523
3324802,4005,44522
3324815,4005,44524
3324834,4005,44536
3324860,4002,44545
3324879,4000,44550
3324896,4002,44558
3324909,4003,44565
3324927,4002,44563
3324946,4000,44569
3324960,4002,44574
3325003,3993,44576
3325016,3995,44583
3325029,3998,44585
3325044,4000,44589
3325057,4000,44586
3325070,4002,44597
3325086,4002,44599
3325099,4003,44597
3325117,4002,44590
3325134,4003,44599
3325158,4000,44602
3325172,4000,44604
3325189,4000,44605
3325206,4002,44613
3325219,4002,44614
3325232,4005,44615
3325245,4005,44615
3325260,4005,44617
3325273,4007,44612
3325286,4007,44617
3325299,4008,44614
3325312,4008,44616
3325325,4008,44622
3325372,4000,44620
3325402,3997,44626
3325421,3995,44628
3325434,3997,44624
3325452,3997,44623
3325469,3997,44627
3325482,3998,44632
3325497,3998,44630
3325513,4000,44632
3325526,4002,44631
3325539,4003,44635
3325554,4002,44641
3325567,4003,44630
3325580,4005,44628
3325593,4007,44632
3325612,4005,44642
3325629,4005,44643
3325647,4005,44636
3325660,4005,44641
3325677,4005,44651
3325694,4005,44648
3325737,3997,44649
3325750,3997,44649
3325763,3998,44646
3325776,4000,44646
3325789,4003,44648
3325804,4003,44647
3325817,4003,44647
3325830,4003,44650
3325843,4003,44657
3325861,4005,44652
3325878,4005,44663
3325895,4005,44660
3325910,4005,44662
3325927,4003,44654
3325945,4003,44666
3325958,4003,44668
3325972,4003,44662
3325985,4005,44665
3325998,4007,44673
3326011,4007,44671
3326024,4007,44670
3326037,4010,44677
3326052,4012,44672
3326065,4008,44687
3326112,3998,44684
3326129,3998,44688
3326149,3997,44675
3326162,4000,44686
3326179,3997,44682
3326198,4000,44690
3326211,4000,44693
3326224,4000,44684
3326237,4002,44679
3326250,4003,44686
3326263,4005,44687
3326276,4005,44685
3326289,4005,44677
3326302,4005,44688
3326315,4008,44690
3326332,4007,44687
3326349,4007,44688
3326366,4003,44690
3326379,4007,44693
3326394,4005,44690
3326415,4005,44685
3326430,4003,44689
3326443,4005,44693
3326487,3995,44681
3326500,3997,44687
3326513,3997,44683
3326526,4000,44687
3326539,4000,44687
3326558,4000,44683
3326575,4000,44683
3326592,3998,44679
3326605,4000,44679
3326622,3998,44675
3326639,4000,44680
3326654,4002,44680
3326667,4000,44674
3326680,4002,44672
3326693,4002,44677
3326706,4005,44674
3326719,4005,44676
3326732,4005,44671
3326745,4007,44674
3326758,4007,44672
3326777,4008,44672
3326794,4005,44676
3326811,4005,44679
3326825,4005,44674
3326875,3995,44680
3326892,3995,44686
3326905,3995,44687
3326918,3997,44690
3326931,3997,44687
3326948,3998,44690
3326963,3998,44701
3326976,3998,44700
3326989,4000,44702
3327002,4005,44712
3327015,4003,44709
3327032,4003,44708
3327049,4002,44711
3327069,4000,44717
3327083,4000,44718
3327100,4003,44721
3327117,4000,44717
3327130,4002,44726
3327143,4003,44729
3327160,4003,44720
3327173,4003,44727
3327186,4003,44732
3327199,4003,44730
3327242,3995,44735
3327260,3995,44738
3327277,3997,44739
3327294,3995,44739
3327307,3997,44740
3327324,3998,44747
3327341,3998,44744
3327354,3998,44753
3327367,3998,44749
3327380,4000,44747
3327394,4002,44753
3327408,4002,44755
3327421,4005,44758
3327434,4005,44757
3327451,4003,44761
